Record Length,20480,,Source,CH1,CH2
,,,-0.00004539000,-4.88000,0.00200
,,,-0.00004538000,-4.88000,0.00
,,,-0.00004537000,-4.80000,-0.00400
,,,-0.00004536000,-4.80000,-0.00400
,,,-0.00004535000,-4.80000,-0.00400
,,,-0.00004534000,-4.80000,-0.00200
,,,-0.00004533000,-4.80000,-0.00200
,,,-0.00004532000,-4.88000,0.00
,,,-0.00004531000,-4.80000,0.00
,,,-0.00004530000,-4.88000,0.00
,,,-0.00004529000,-4.88000,-0.00200
,,,-0.00004528000,-4.80000,-0.00400
,,,-0.00004527000,-4.80000,-0.00800
,,,-0.00004526000,-4.80000,-0.01200
,,,-0.00004525000,-4.80000,-0.01600
,,,-0.00004524000,-4.80000,-0.01600
,,,-0.00004523000,-4.88000,-0.02000
,,,-0.00004522000,-4.88000,-0.02000
,,,-0.00004521000,-4.88000,-0.02000
,,,-0.00004520000,-4.88000,-0.02000
,,,-0.00004519000,-4.80000,-0.02000
,,,-0.00004518000,-4.80000,-0.01800
,,,-0.00004517000,-4.88000,-0.01800
,,,-0.00004516000,-4.88000,-0.01600
,,,-0.00004515000,-4.80000,-0.01200
,,,-0.00004514000,-4.88000,-0.01000
,,,-0.00004513000,-4.88000,-0.00800
,,,-0.00004512000,-4.88000,-0.00400
,,,-0.00004511000,-4.80000,-0.00200
,,,-0.00004510000,-4.80000,-0.00200
,,,-0.00004509000,-4.80000,-0.00400
,,,-0.00004508000,-4.88000,-0.00600
,,,-0.00004507000,-4.80000,-0.00800
,,,-0.00004506000,-4.88000,-0.01200
,,,-0.00004505000,-4.88000,-0.01400
,,,-0.00004504000,-4.88000,-0.01600
,,,-0.00004503000,-4.80000,-0.01600
,,,-0.00004502000,-4.80000,-0.01400
,,,-0.00004501000,-4.80000,-0.01200
,,,-0.00004500000,-4.80000,-0.00800
,,,-0.00004499000,-4.80000,-0.00400
,,,-0.00004498000,-4.88000,0.00
,,,-0.00004497000,-4.88000,0.00
,,,-0.00004496000,-4.80000,0.00200
,,,-0.00004495000,-4.88000,0.00
,,,-0.00004494000,-4.80000,0.00
,,,-0.00004493000,-4.80000,-0.00400
,,,-0.00004492000,-4.80000,-0.00600
,,,-0.00004491000,-4.80000,-0.00800
,,,-0.00004490000,-4.80000,-0.00600
,,,-0.00004489000,-4.80000,-0.00400
,,,-0.00004488000,-4.88000,0.00
,,,-0.00004487000,-4.80000,0.00
,,,-0.00004486000,-4.88000,0.01200
,,,-0.00004485000,-4.80000,0.01200
,,,-0.00004484000,-4.72000,0.01800
,,,-0.00004483000,-4.80000,0.01800
,,,-0.00004482000,-4.80000,0.01400
,,,-0.00004481000,-4.80000,0.02800
,,,-0.00004480000,-4.80000,0.02000
,,,-0.00004479000,-4.80000,0.02800
,,,-0.00004478000,-4.80000,0.02400
,,,-0.00004477000,-4.80000,0.02800
,,,-0.00004476000,-4.80000,0.02600
,,,-0.00004475000,-4.80000,0.02400
,,,-0.00004474000,-4.80000,0.02400
,,,-0.00004473000,-4.80000,0.02200
,,,-0.00004472000,-4.80000,0.02200
,,,-0.00004471000,-4.80000,0.02000
,,,-0.00004470000,-4.80000,0.02000
,,,-0.00004469000,-4.80000,0.02000
,,,-0.00004468000,-4.80000,0.02000
,,,-0.00004467000,-4.80000,0.02200
,,,-0.00004466000,-4.80000,0.02600
,,,-0.00004465000,-4.80000,0.02400
,,,-0.00004464000,-4.80000,0.02400
,,,-0.00004463000,-4.80000,0.02400
,,,-0.00004462000,-4.80000,0.02800
,,,-0.00004461000,-4.80000,0.02200
,,,-0.00004460000,-4.80000,0.02000
,,,-0.00004459000,-4.80000,0.02200
,,,-0.00004458000,-4.80000,0.02000
,,,-0.00004457000,-4.80000,0.01800
,,,-0.00004456000,-4.80000,0.02000
,,,-0.00004455000,-4.80000,0.02000
,,,-0.00004454000,-4.80000,0.02000
,,,-0.00004453000,-4.80000,0.02000
,,,-0.00004452000,-4.80000,0.02600
,,,-0.00004451000,-4.80000,0.02400
,,,-0.00004450000,-4.80000,0.02200
,,,-0.00004449000,-4.80000,0.02400
,,,-0.00004448000,-4.80000,0.02400
,,,-0.00004447000,-4.80000,0.02200
,,,-0.00004446000,-4.80000,0.02200
,,,-0.00004445000,-4.80000,0.01800
,,,-0.00004444000,-4.80000,0.01400
,,,-0.00004443000,-4.80000,0.01200
,,,-0.00004442000,-4.80000,0.00800
,,,-0.00004441000,-4.72000,0.00200
,,,-0.00004440000,-4.80000,0.00
,,,-0.00004439000,-4.72000,0.00200
,,,-0.00004438000,-4.80000,0.00
,,,-0.00004437000,-4.80000,-0.00800
,,,-0.00004436000,-4.80000,-0.00200
,,,-0.00004435000,-4.80000,0.00
,,,-0.00004434000,-4.72000,0.00200
,,,-0.00004433000,-4.72000,0.00200
,,,-0.00004432000,-4.72000,0.00200
,,,-0.00004431000,-4.72000,0.00
,,,-0.00004430000,-4.80000,-0.00200
,,,-0.00004429000,-4.72000,-0.00200
,,,-0.00004428000,-4.80000,-0.00800
,,,-0.00004427000,-4.72000,-0.01400
,,,-0.00004426000,-4.72000,-0.01600
,,,-0.00004425000,-4.72000,-0.01200
,,,-0.00004424000,-4.80000,-0.01000
,,,-0.00004423000,-4.72000,-0.01000
,,,-0.00004422000,-4.72000,-0.00600
,,,-0.00004421000,-4.72000,-0.00200
,,,-0.00004420000,-4.72000,0.00
,,,-0.00004419000,-4.72000,0.00400
,,,-0.00004418000,-4.72000,0.00200
,,,-0.00004417000,-4.72000,-0.00200
,,,-0.00004416000,-4.72000,-0.00200
,,,-0.00004415000,-4.72000,-0.00400
,,,-0.00004414000,-4.72000,-0.00400
,,,-0.00004413000,-4.72000,-0.01000
,,,-0.00004412000,-4.80000,-0.01000
,,,-0.00004411000,-4.72000,-0.01000
,,,-0.00004410000,-4.80000,-0.01200
,,,-0.00004409000,-4.72000,-0.01400
,,,-0.00004408000,-4.72000,-0.01400
,,,-0.00004407000,-4.72000,-0.01600
,,,-0.00004406000,-4.72000,-0.01200
,,,-0.00004405000,-4.72000,-0.01000
,,,-0.00004404000,-4.72000,-0.00800
,,,-0.00004403000,-4.72000,-0.00400
,,,-0.00004402000,-4.80000,0.00
,,,-0.00004401000,-4.64000,0.00
,,,-0.00004400000,-4.72000,0.00400
,,,-0.00004399000,-4.72000,0.00400
,,,-0.00004398000,-4.64000,0.00400
,,,-0.00004397000,-4.72000,0.00400
,,,-0.00004396000,-4.64000,0.00400
,,,-0.00004395000,-4.72000,0.00200
,,,-0.00004394000,-4.72000,0.00200
,,,-0.00004393000,-4.72000,0.00400
,,,-0.00004392000,-4.72000,0.00600
,,,-0.00004391000,-4.72000,0.00800
,,,-0.00004390000,-4.72000,0.01200
,,,-0.00004389000,-4.64000,0.01400
,,,-0.00004388000,-4.72000,0.01800
,,,-0.00004387000,-4.64000,0.02000
,,,-0.00004386000,-4.56000,0.02200
,,,-0.00004385000,-4.56000,0.02200
,,,-0.00004384000,-4.64000,0.02200
,,,-0.00004383000,-4.64000,0.02000
,,,-0.00004382000,-4.64000,0.01800
,,,-0.00004381000,-4.72000,0.01400
,,,-0.00004380000,-4.64000,0.01400
,,,-0.00004379000,-4.64000,0.01400
,,,-0.00004378000,-4.64000,0.01400
,,,-0.00004377000,-4.56000,0.01400
,,,-0.00004376000,-4.64000,0.01800
,,,-0.00004375000,-4.56000,0.02000
,,,-0.00004374000,-4.64000,0.02000
,,,-0.00004373000,-4.64000,0.02000
,,,-0.00004372000,-4.56000,0.02000
,,,-0.00004371000,-4.64000,0.02000
,,,-0.00004370000,-4.56000,0.02000
,,,-0.00004369000,-4.56000,0.02000
,,,-0.00004368000,-4.64000,0.02200
,,,-0.00004367000,-4.64000,0.02200
,,,-0.00004366000,-4.56000,0.02400
,,,-0.00004365000,-4.56000,0.02400
,,,-0.00004364000,-4.56000,0.02600
,,,-0.00004363000,-4.64000,0.02200
,,,-0.00004362000,-4.56000,0.02000
,,,-0.00004361000,-4.56000,0.02000
,,,-0.00004360000,-4.64000,0.01600
,,,-0.00004359000,-4.56000,0.01600
,,,-0.00004358000,-4.56000,0.01600
,,,-0.00004357000,-4.56000,0.01600
,,,-0.00004356000,-4.56000,0.02200
,,,-0.00004355000,-4.56000,0.02200
,,,-0.00004354000,-4.56000,0.02400
,,,-0.00004353000,-4.56000,0.02400
,,,-0.00004352000,-4.56000,0.02200
,,,-0.00004351000,-4.56000,0.02000
,,,-0.00004350000,-4.56000,0.01400
,,,-0.00004349000,-4.56000,0.01000
,,,-0.00004348000,-4.56000,0.00600
,,,-0.00004347000,-4.56000,0.00200
,,,-0.00004346000,-4.56000,0.00400
,,,-0.00004345000,-4.56000,0.00200
,,,-0.00004344000,-4.48000,0.00400
,,,-0.00004343000,-4.56000,0.00400
,,,-0.00004342000,-4.48000,0.00600
,,,-0.00004341000,-4.48000,0.00800
,,,-0.00004340000,-4.56000,0.00600
,,,-0.00004339000,-4.48000,0.00600
,,,-0.00004338000,-4.48000,0.00400
,,,-0.00004337000,-4.56000,0.00400
,,,-0.00004336000,-4.48000,0.00200
,,,-0.00004335000,-4.48000,0.00
,,,-0.00004334000,-4.48000,0.00
,,,-0.00004333000,-4.48000,0.00
,,,-0.00004332000,-4.48000,-0.00200
,,,-0.00004331000,-4.48000,-0.00200
,,,-0.00004330000,-4.56000,-0.00400
,,,-0.00004329000,-4.48000,-0.00400
,,,-0.00004328000,-4.48000,-0.00600
,,,-0.00004327000,-4.48000,-0.00800
,,,-0.00004326000,-4.48000,-0.00800
,,,-0.00004325000,-4.48000,-0.00600
,,,-0.00004324000,-4.48000,-0.00600
,,,-0.00004323000,-4.48000,-0.00400
,,,-0.00004322000,-4.48000,-0.00200
,,,-0.00004321000,-4.48000,-0.00200
,,,-0.00004320000,-4.48000,-0.00200
,,,-0.00004319000,-4.48000,-0.00400
,,,-0.00004318000,-4.48000,-0.00800
,,,-0.00004317000,-4.56000,-0.01200
,,,-0.00004316000,-4.48000,-0.01800
,,,-0.00004315000,-4.48000,-0.02000
,,,-0.00004314000,-4.48000,-0.02200
,,,-0.00004313000,-4.48000,-0.02000
,,,-0.00004312000,-4.40000,-0.01800
,,,-0.00004311000,-4.48000,-0.01200
,,,-0.00004310000,-4.48000,-0.00400
,,,-0.00004309000,-4.40000,0.00
,,,-0.00004308000,-4.48000,0.00400
,,,-0.00004307000,-4.40000,0.00600
,,,-0.00004306000,-4.48000,0.00800
,,,-0.00004305000,-4.40000,0.00600
,,,-0.00004304000,-4.40000,0.00400
,,,-0.00004303000,-4.40000,0.00
,,,-0.00004302000,-4.32000,0.00
,,,-0.00004301000,-4.32000,0.00
,,,-0.00004300000,-4.32000,0.00
,,,-0.00004299000,-4.32000,0.00400
,,,-0.00004298000,-4.32000,0.00800
,,,-0.00004297000,-4.32000,0.01000
,,,-0.00004296000,-4.32000,0.01200
,,,-0.00004295000,-4.32000,0.01400
,,,-0.00004294000,-4.32000,0.01400
,,,-0.00004293000,-4.32000,0.01400
,,,-0.00004292000,-4.32000,0.01400
,,,-0.00004291000,-4.32000,0.01200
,,,-0.00004290000,-4.32000,0.01200
,,,-0.00004289000,-4.32000,0.01000
,,,-0.00004288000,-4.32000,0.01000
,,,-0.00004287000,-4.32000,0.01200
,,,-0.00004286000,-4.32000,0.01200
,,,-0.00004285000,-4.32000,0.01400
,,,-0.00004284000,-4.32000,0.01400
,,,-0.00004283000,-4.32000,0.01400
,,,-0.00004282000,-4.32000,0.01400
,,,-0.00004281000,-4.32000,0.01400
,,,-0.00004280000,-4.32000,0.01400
,,,-0.00004279000,-4.32000,0.01800
,,,-0.00004278000,-4.32000,0.02200
,,,-0.00004277000,-4.32000,0.02400
,,,-0.00004276000,-4.24000,0.03000
,,,-0.00004275000,-4.32000,0.03600
,,,-0.00004274000,-4.24000,0.03800
,,,-0.00004273000,-4.32000,0.04000
,,,-0.00004272000,-4.32000,0.04000
,,,-0.00004271000,-4.24000,0.03800
,,,-0.00004270000,-4.24000,0.03200
,,,-0.00004269000,-4.24000,0.03000
,,,-0.00004268000,-4.32000,0.02600
,,,-0.00004267000,-4.24000,0.02200
,,,-0.00004266000,-4.24000,0.02400
,,,-0.00004265000,-4.24000,0.01800
,,,-0.00004264000,-4.24000,0.02600
,,,-0.00004263000,-4.24000,0.02400
,,,-0.00004262000,-4.24000,0.03200
,,,-0.00004261000,-4.16000,0.03000
,,,-0.00004260000,-4.24000,0.03000
,,,-0.00004259000,-4.24000,0.02800
,,,-0.00004258000,-4.24000,0.02400
,,,-0.00004257000,-4.16000,0.02000
,,,-0.00004256000,-4.24000,0.01800
,,,-0.00004255000,-4.24000,0.01400
,,,-0.00004254000,-4.16000,0.01400
,,,-0.00004253000,-4.24000,0.01200
,,,-0.00004252000,-4.16000,0.01200
,,,-0.00004251000,-4.16000,0.01200
,,,-0.00004250000,-4.24000,0.01200
,,,-0.00004249000,-4.24000,0.01200
,,,-0.00004248000,-4.16000,0.01200
,,,-0.00004247000,-4.16000,0.01200
,,,-0.00004246000,-4.24000,0.01200
,,,-0.00004245000,-4.16000,0.01400
,,,-0.00004244000,-4.16000,0.01600
,,,-0.00004243000,-4.16000,0.02000
,,,-0.00004242000,-4.16000,0.02200
,,,-0.00004241000,-4.16000,0.02000
,,,-0.00004240000,-4.16000,0.02000
,,,-0.00004239000,-4.16000,0.01400
,,,-0.00004238000,-4.16000,0.01200
,,,-0.00004237000,-4.16000,0.00400
,,,-0.00004236000,-4.16000,0.00
,,,-0.00004235000,-4.16000,-0.00200
,,,-0.00004234000,-4.08000,-0.00600
,,,-0.00004233000,-4.16000,-0.00800
,,,-0.00004232000,-4.16000,-0.00400
,,,-0.00004231000,-4.08000,-0.00400
,,,-0.00004230000,-4.08000,-0.00200
,,,-0.00004229000,-4.16000,0.00
,,,-0.00004228000,-4.16000,0.00200
,,,-0.00004227000,-4.08000,0.00
,,,-0.00004226000,-4.08000,0.00
,,,-0.00004225000,-4.08000,-0.00200
,,,-0.00004224000,-4.08000,-0.00600
,,,-0.00004223000,-4.08000,-0.00800
,,,-0.00004222000,-4.08000,-0.01000
,,,-0.00004221000,-4.08000,-0.01200
,,,-0.00004220000,-4.00000,-0.01200
,,,-0.00004219000,-4.16000,-0.01000
,,,-0.00004218000,-4.08000,-0.00800
,,,-0.00004217000,-4.08000,-0.00800
,,,-0.00004216000,-4.00000,-0.00400
,,,-0.00004215000,-4.08000,-0.00200
,,,-0.00004214000,-4.00000,-0.00200
,,,-0.00004213000,-4.00000,0.00
,,,-0.00004212000,-4.08000,0.00
,,,-0.00004211000,-4.00000,0.00200
,,,-0.00004210000,-4.00000,0.00400
,,,-0.00004209000,-4.00000,0.00400
,,,-0.00004208000,-4.00000,0.00400
,,,-0.00004207000,-3.92000,0.00400
,,,-0.00004206000,-4.00000,0.00600
,,,-0.00004205000,-4.00000,0.00200
,,,-0.00004204000,-4.00000,0.00
,,,-0.00004203000,-4.08000,-0.00400
,,,-0.00004202000,-4.00000,-0.00200
,,,-0.00004201000,-4.00000,-0.00400
,,,-0.00004200000,-4.00000,-0.00400
,,,-0.00004199000,-3.92000,0.00
,,,-0.00004198000,-4.00000,0.00200
,,,-0.00004197000,-3.92000,0.00400
,,,-0.00004196000,-4.00000,0.00800
,,,-0.00004195000,-3.92000,0.01000
,,,-0.00004194000,-3.92000,0.01200
,,,-0.00004193000,-3.92000,0.01200
,,,-0.00004192000,-3.92000,0.01200
,,,-0.00004191000,-3.92000,0.00800
,,,-0.00004190000,-3.92000,0.00800
,,,-0.00004189000,-3.92000,0.00800
,,,-0.00004188000,-3.92000,0.01000
,,,-0.00004187000,-3.92000,0.01200
,,,-0.00004186000,-3.92000,0.01400
,,,-0.00004185000,-3.92000,0.02000
,,,-0.00004184000,-3.92000,0.02200
,,,-0.00004183000,-3.92000,0.02400
,,,-0.00004182000,-3.92000,0.02600
,,,-0.00004181000,-3.92000,0.02800
,,,-0.00004180000,-3.84000,0.02800
,,,-0.00004179000,-3.84000,0.02800
,,,-0.00004178000,-3.92000,0.02600
,,,-0.00004177000,-3.84000,0.02400
,,,-0.00004176000,-3.92000,0.02400
,,,-0.00004175000,-3.84000,0.02200
,,,-0.00004174000,-3.84000,0.02200
,,,-0.00004173000,-3.84000,0.02000
,,,-0.00004172000,-3.84000,0.02000
,,,-0.00004171000,-3.76000,0.02000
,,,-0.00004170000,-3.84000,0.01800
,,,-0.00004169000,-3.84000,0.02000
,,,-0.00004168000,-3.92000,0.01800
,,,-0.00004167000,-3.84000,0.02000
,,,-0.00004166000,-3.84000,0.02000
,,,-0.00004165000,-3.84000,0.02200
,,,-0.00004164000,-3.84000,0.02200
,,,-0.00004163000,-3.68000,0.02400
,,,-0.00004162000,-3.76000,0.02400
,,,-0.00004161000,-3.84000,0.02600
,,,-0.00004160000,-3.84000,0.02600
,,,-0.00004159000,-3.76000,0.02400
,,,-0.00004158000,-3.84000,0.02000
,,,-0.00004157000,-3.84000,0.01800
,,,-0.00004156000,-3.84000,0.01400
,,,-0.00004155000,-3.84000,0.01200
,,,-0.00004154000,-3.68000,0.01200
,,,-0.00004153000,-3.76000,0.01200
,,,-0.00004152000,-3.68000,0.01400
,,,-0.00004151000,-3.68000,0.01400
,,,-0.00004150000,-3.68000,0.01400
,,,-0.00004149000,-3.68000,0.01400
,,,-0.00004148000,-3.68000,0.01400
,,,-0.00004147000,-3.68000,0.01200
,,,-0.00004146000,-3.68000,0.00800
,,,-0.00004145000,-3.68000,0.00400
,,,-0.00004144000,-3.68000,0.00200
,,,-0.00004143000,-3.68000,-0.00200
,,,-0.00004142000,-3.68000,-0.00200
,,,-0.00004141000,-3.68000,-0.00600
,,,-0.00004140000,-3.68000,-0.00800
,,,-0.00004139000,-3.60000,-0.00800
,,,-0.00004138000,-3.68000,-0.00800
,,,-0.00004137000,-3.68000,-0.00800
,,,-0.00004136000,-3.68000,-0.00800
,,,-0.00004135000,-3.68000,-0.00600
,,,-0.00004134000,-3.60000,-0.00400
,,,-0.00004133000,-3.68000,-0.00400
,,,-0.00004132000,-3.68000,-0.00200
,,,-0.00004131000,-3.68000,-0.00200
,,,-0.00004130000,-3.68000,-0.00200
,,,-0.00004129000,-3.60000,-0.00200
,,,-0.00004128000,-3.68000,-0.00400
,,,-0.00004127000,-3.60000,-0.00800
,,,-0.00004126000,-3.60000,-0.01000
,,,-0.00004125000,-3.60000,-0.01200
,,,-0.00004124000,-3.60000,-0.01200
,,,-0.00004123000,-3.60000,-0.01200
,,,-0.00004122000,-3.60000,-0.01200
,,,-0.00004121000,-3.60000,-0.01000
,,,-0.00004120000,-3.60000,-0.00800
,,,-0.00004119000,-3.60000,-0.00600
,,,-0.00004118000,-3.60000,-0.00400
,,,-0.00004117000,-3.60000,-0.00400
,,,-0.00004116000,-3.52000,-0.00400
,,,-0.00004115000,-3.52000,-0.00800
,,,-0.00004114000,-3.52000,-0.01000
,,,-0.00004113000,-3.52000,-0.01200
,,,-0.00004112000,-3.52000,-0.01200
,,,-0.00004111000,-3.52000,-0.01400
,,,-0.00004110000,-3.52000,-0.01200
,,,-0.00004109000,-3.52000,-0.01200
,,,-0.00004108000,-3.52000,-0.00800
,,,-0.00004107000,-3.52000,-0.00600
,,,-0.00004106000,-3.52000,-0.00400
,,,-0.00004105000,-3.52000,-0.00200
,,,-0.00004104000,-3.52000,0.00
,,,-0.00004103000,-3.52000,0.00400
,,,-0.00004102000,-3.52000,0.00600
,,,-0.00004101000,-3.36000,0.00600
,,,-0.00004100000,-3.36000,0.00800
,,,-0.00004099000,-3.36000,0.01000
,,,-0.00004098000,-3.52000,0.01200
,,,-0.00004097000,-3.52000,0.01200
,,,-0.00004096000,-3.36000,0.01400
,,,-0.00004095000,-3.36000,0.01400
,,,-0.00004094000,-3.36000,0.01400
,,,-0.00004093000,-3.36000,0.01200
,,,-0.00004092000,-3.36000,0.01200
,,,-0.00004091000,-3.36000,0.01200
,,,-0.00004090000,-3.28000,0.01000
,,,-0.00004089000,-3.36000,0.01200
,,,-0.00004088000,-3.36000,0.01400
,,,-0.00004087000,-3.28000,0.01400
,,,-0.00004086000,-3.28000,0.02000
,,,-0.00004085000,-3.28000,0.02200
,,,-0.00004084000,-3.28000,0.02400
,,,-0.00004083000,-3.28000,0.02400
,,,-0.00004082000,-3.28000,0.02200
,,,-0.00004081000,-3.36000,0.02200
,,,-0.00004080000,-3.28000,0.01800
,,,-0.00004079000,-3.28000,0.01400
,,,-0.00004078000,-3.20000,0.01400
,,,-0.00004077000,-3.28000,0.01400
,,,-0.00004076000,-3.20000,0.01400
,,,-0.00004075000,-3.20000,0.01600
,,,-0.00004074000,-3.28000,0.02000
,,,-0.00004073000,-3.28000,0.02200
,,,-0.00004072000,-3.20000,0.02400
,,,-0.00004071000,-3.20000,0.02600
,,,-0.00004070000,-3.20000,0.02800
,,,-0.00004069000,-3.20000,0.03000
,,,-0.00004068000,-3.12000,0.02800
,,,-0.00004067000,-3.20000,0.02600
,,,-0.00004066000,-3.20000,0.02400
,,,-0.00004065000,-3.20000,0.02200
,,,-0.00004064000,-3.20000,0.02000
,,,-0.00004063000,-3.12000,0.02000
,,,-0.00004062000,-3.20000,0.01800
,,,-0.00004061000,-3.12000,0.01800
,,,-0.00004060000,-3.12000,0.01600
,,,-0.00004059000,-3.12000,0.01400
,,,-0.00004058000,-3.12000,0.01400
,,,-0.00004057000,-3.12000,0.01200
,,,-0.00004056000,-3.12000,0.01200
,,,-0.00004055000,-3.12000,0.01200
,,,-0.00004054000,-3.12000,0.01200
,,,-0.00004053000,-3.12000,0.01200
,,,-0.00004052000,-3.12000,0.01400
,,,-0.00004051000,-3.12000,0.01200
,,,-0.00004050000,-3.12000,0.01200
,,,-0.00004049000,-3.12000,0.01200
,,,-0.00004048000,-3.12000,0.00800
,,,-0.00004047000,-3.12000,0.00400
,,,-0.00004046000,-3.12000,0.00200
,,,-0.00004045000,-3.04000,-0.00200
,,,-0.00004044000,-3.04000,-0.00400
,,,-0.00004043000,-2.96000,-0.00400
,,,-0.00004042000,-3.04000,-0.00200
,,,-0.00004041000,-2.96000,-0.00200
,,,-0.00004040000,-3.04000,0.00
,,,-0.00004039000,-3.04000,0.00400
,,,-0.00004038000,-3.04000,0.00400
,,,-0.00004037000,-2.96000,0.00400
,,,-0.00004036000,-2.96000,0.00200
,,,-0.00004035000,-2.96000,-0.00200
,,,-0.00004034000,-2.96000,-0.00800
,,,-0.00004033000,-2.96000,-0.01200
,,,-0.00004032000,-2.96000,-0.01600
,,,-0.00004031000,-2.96000,-0.01800
,,,-0.00004030000,-2.96000,-0.01600
,,,-0.00004029000,-2.96000,-0.01600
,,,-0.00004028000,-2.96000,-0.01200
,,,-0.00004027000,-2.96000,-0.01000
,,,-0.00004026000,-2.96000,-0.01000
,,,-0.00004025000,-2.96000,-0.01000
,,,-0.00004024000,-2.96000,-0.01000
,,,-0.00004023000,-2.96000,-0.01200
,,,-0.00004022000,-2.96000,-0.01000
,,,-0.00004021000,-2.96000,-0.01200
,,,-0.00004020000,-2.96000,-0.01000
,,,-0.00004019000,-2.88000,-0.00800
,,,-0.00004018000,-2.88000,-0.00800
,,,-0.00004017000,-2.88000,-0.00800
,,,-0.00004016000,-2.88000,-0.00800
,,,-0.00004015000,-2.88000,-0.01000
,,,-0.00004014000,-2.88000,-0.01000
,,,-0.00004013000,-2.88000,-0.01400
,,,-0.00004012000,-2.88000,-0.01600
,,,-0.00004011000,-2.88000,-0.01600
,,,-0.00004010000,-2.88000,-0.01400
,,,-0.00004009000,-2.88000,-0.01000
,,,-0.00004008000,-2.80000,-0.00600
,,,-0.00004007000,-2.80000,-0.00200
,,,-0.00004006000,-2.80000,0.00200
,,,-0.00004005000,-2.80000,0.00600
,,,-0.00004004000,-2.80000,0.00800
,,,-0.00004003000,-2.80000,0.00600
,,,-0.00004002000,-2.80000,0.00600
,,,-0.00004001000,-2.80000,0.00
,,,-0.00004000000,-2.80000,0.00
,,,-0.00003999000,-2.80000,-0.00400
,,,-0.00003998000,-2.80000,-0.00400
,,,-0.00003997000,-2.80000,-0.00400
,,,-0.00003996000,-2.80000,0.00
,,,-0.00003995000,-2.72000,0.00400
,,,-0.00003994000,-2.72000,0.00800
,,,-0.00003993000,-2.72000,0.01200
,,,-0.00003992000,-2.64000,0.01600
,,,-0.00003991000,-2.64000,0.01600
,,,-0.00003990000,-2.72000,0.01800
,,,-0.00003989000,-2.64000,0.01800
,,,-0.00003988000,-2.64000,0.01600
,,,-0.00003987000,-2.64000,0.01400
,,,-0.00003986000,-2.64000,0.01400
,,,-0.00003985000,-2.64000,0.01400
,,,-0.00003984000,-2.64000,0.01600
,,,-0.00003983000,-2.64000,0.01400
,,,-0.00003982000,-2.64000,0.01600
,,,-0.00003981000,-2.64000,0.01600
,,,-0.00003980000,-2.64000,0.01400
,,,-0.00003979000,-2.56000,0.01400
,,,-0.00003978000,-2.56000,0.01400
,,,-0.00003977000,-2.64000,0.01200
,,,-0.00003976000,-2.56000,0.01400
,,,-0.00003975000,-2.56000,0.01400
,,,-0.00003974000,-2.56000,0.01600
,,,-0.00003973000,-2.56000,0.02000
,,,-0.00003972000,-2.56000,0.02200
,,,-0.00003971000,-2.56000,0.02200
,,,-0.00003970000,-2.56000,0.02200
,,,-0.00003969000,-2.56000,0.02000
,,,-0.00003968000,-2.56000,0.01800
,,,-0.00003967000,-2.56000,0.01400
,,,-0.00003966000,-2.56000,0.01000
,,,-0.00003965000,-2.48000,0.00600
,,,-0.00003964000,-2.56000,0.00400
,,,-0.00003963000,-2.48000,0.00400
,,,-0.00003962000,-2.56000,0.00600
,,,-0.00003961000,-2.48000,0.01000
,,,-0.00003960000,-2.48000,0.01200
,,,-0.00003959000,-2.48000,0.01200
,,,-0.00003958000,-2.48000,0.02000
,,,-0.00003957000,-2.40000,0.02200
,,,-0.00003956000,-2.48000,0.01200
,,,-0.00003955000,-2.48000,0.02000
,,,-0.00003954000,-2.48000,0.00
,,,-0.00003953000,-2.40000,0.00800
,,,-0.00003952000,-2.48000,0.00
,,,-0.00003951000,-2.32000,0.00
,,,-0.00003950000,-2.32000,-0.00200
,,,-0.00003949000,-2.40000,-0.00200
,,,-0.00003948000,-2.32000,-0.00200
,,,-0.00003947000,-2.32000,-0.00400
,,,-0.00003946000,-2.32000,-0.00200
,,,-0.00003945000,-2.32000,-0.00200
,,,-0.00003944000,-2.32000,-0.00600
,,,-0.00003943000,-2.32000,-0.00600
,,,-0.00003942000,-2.32000,-0.00400
,,,-0.00003941000,-2.32000,-0.00800
,,,-0.00003940000,-2.32000,-0.00800
,,,-0.00003939000,-2.32000,-0.00600
,,,-0.00003938000,-2.32000,-0.00400
,,,-0.00003937000,-2.32000,-0.00400
,,,-0.00003936000,-2.32000,-0.00400
,,,-0.00003935000,-2.32000,-0.00800
,,,-0.00003934000,-2.32000,-0.01000
,,,-0.00003933000,-2.32000,-0.01600
,,,-0.00003932000,-2.32000,-0.01800
,,,-0.00003931000,-2.24000,-0.02000
,,,-0.00003930000,-2.32000,-0.01800
,,,-0.00003929000,-2.24000,-0.01600
,,,-0.00003928000,-2.24000,-0.01000
,,,-0.00003927000,-2.24000,-0.00800
,,,-0.00003926000,-2.24000,-0.00400
,,,-0.00003925000,-2.24000,-0.00200
,,,-0.00003924000,-2.24000,-0.00200
,,,-0.00003923000,-2.24000,-0.00400
,,,-0.00003922000,-2.16000,-0.00800
,,,-0.00003921000,-2.16000,-0.01200
,,,-0.00003920000,-2.16000,-0.01600
,,,-0.00003919000,-2.16000,-0.01800
,,,-0.00003918000,-2.16000,-0.01800
,,,-0.00003917000,-2.16000,-0.01800
,,,-0.00003916000,-2.16000,-0.01600
,,,-0.00003915000,-2.16000,-0.01000
,,,-0.00003914000,-2.16000,-0.00800
,,,-0.00003913000,-2.16000,-0.00600
